            Frequency	      V(Ekte_firkant)
     6229.99999998754	3.77423560849856e-005
     6239.99999998752	  3.774232388547e-005
      6249.9999999875	3.77422916343536e-005
     6259.99999998748	3.77422593316029e-005
     6269.99999998746	3.77422269772314e-005
     6279.99999998744	3.77421945712189e-005
     6289.99999998742	3.77421621135925e-005
      6299.9999999874	 3.7742129604332e-005
     6309.99999998738	 3.7742097043451e-005
     6319.99999998736	3.77420644309224e-005
     6329.99999998734	3.77420317667871e-005
     6339.99999998732	 3.7741999051018e-005
      6349.9999999873	3.77419662836288e-005
     6359.99999998728	3.77419334645989e-005
     6369.99999998726	 3.7741900593956e-005
     6379.99999998724	3.77418676716795e-005
     6389.99999998722	3.77418346977832e-005
      6399.9999999872	3.77418016722118e-005
     6409.99999998718	3.77417685950624e-005
     6419.99999998716	3.77417354662796e-005
     6429.99999998714	3.77417022858774e-005
     6439.99999998712	 3.7741669053835e-005
      6449.9999999871	3.77416357701803e-005
     6459.99999998708	3.77416024348926e-005
     6469.99999998706	3.77415690479858e-005
     6479.99999998704	3.77415356094319e-005
     6489.99999998702	3.77415021192732e-005
       6499.999999987	3.77414685774817e-005
     6509.99999998698	3.77414349840715e-005
     6519.99999998696	3.77414013390215e-005
     6529.99999998694	3.77413676423601e-005
     6539.99999998692	 3.7741333894066e-005
      6549.9999999869	3.77413000941537e-005
     6559.99999998688	3.77412662425875e-005
     6569.99999998686	3.77412323394245e-005
     6579.99999998684	3.77411983846292e-005
     6589.99999998682	3.77411643782158e-005
      6599.9999999868	3.77411303201632e-005
     6609.99999998678	3.77410962104999e-005
     6619.99999998676	3.77410620492045e-005
     6629.99999998674	3.77410278362915e-005
     6639.99999998672	3.77409935717323e-005
      6649.9999999867	3.77409592555699e-005
     6659.99999998668	3.77409248877757e-005
     6669.99999998666	3.77408904683644e-005
     6679.99999998664	3.77408559973141e-005
     6689.99999998662	3.77408214746539e-005
      6699.9999999866	3.77407869003623e-005
     6709.99999998658	3.77407522744538e-005
     6719.99999998656	3.77407175968847e-005
     6729.99999998654	 3.7740682867728e-005
     6739.99999998652	3.77406480869401e-005
      6749.9999999865	3.77406132545357e-005
     6759.99999998648	3.77405783704928e-005
     6769.99999998646	3.77405434348409e-005
     6779.99999998644	3.77405084475581e-005
     6789.99999998642	 3.7740473408659e-005
      6799.9999999864	3.77404383181144e-005
     6809.99999998638	3.77404031759686e-005
     6819.99999998636	 3.7740367982192e-005
     6829.99999998634	3.77403327367997e-005
     6839.99999998632	3.77402974397694e-005
      6849.9999999863	3.77402620911309e-005
     6859.99999998628	 3.7740226690862e-005
     6869.99999998626	3.77401912389777e-005
